COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAPÁ,"8869,7","8565,6",8636,"9604,2","8947,9","8610,5","8672,1","8705,56","105443,26","10176,8","8145,8","8399,9","8109,2"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,TOCANTINS,"49419,95","49125,85","48657,3","46564,9","48801,8","45157,25","47178,2","45984,5","45726,81","564456,53",39496,"44813,59","53530,38"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,MARANHÃO,"70047,065","71725,815","62368,596","63692,778","69954,282","64795,371","70313,783","69393,305","72698,643","74361,177","824750,431","69485,82","65913,796"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PIAUÍ,22022,"24358,27","25176,5","24917,35","24453,5","24498,5","25662,29","23364,88","22532,83","24187,55","24437,07","288509,24","22898,5"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,CEARÁ,"27004,5","26203,6",26404,"24523,78","25940,5","26131,783","26548,11",29395,"27203,35","25729,5",25715,"26113,9","316913,023"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"354236,893","33037,9","27644,45","28968,7","27199,533","27378,5","29365,05","28156,35","29161,05",31158,"31698,05","30026,11","30443,2"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PARAÍBA,"23257,91","279251,279","24623,93","23432,35","24314,47","22954,252","23006,03","22405,03","23123,18","24248,19","23076,84","22161,16","22647,937"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,"36490,729","33005,28","454186,987","48047,49","38352,01","39786,218","37336,87","37144,7","37216,2","35220,65","38136,3","37000,5","36450,04"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,ALAGOAS,"20856,5",22832,23595,"233441,733",22975,"21069,5","21218,23","16776,03",16747,"15527,973","15496,5",17552,18796
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,SERGIPE,"13312,3","14124,05","14377,2","14430,9","171898,939","14388,3","14513,3",15030,"14709,4","14917,7","13878,009","13110,18","15107,6"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,BAHIA,"171793,776","157493,484","166732,013","157898,793","158030,235","1949217,046","147283,184",149439,"173853,948","178365,279","170182,676","157417,737","160726,921"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,"430442,694","459004,138","437502,505","425455,425","394358,77","370941,906","4955396,358","344749,528","394499,163","433208,534","422105,325","420306,691","422821,679"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,"51319,721","50813,706","55993,162","52077,622","52443,663","49380,638","47905,35","606981,491","43853,202","48983,64","52016,483","48934,1","53260,204"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,"83845,835","84378,297","86943,085","83660,609","81387,585","76219,596","73603,69","72432,636","993856,75","84651,559","86200,183","95475,979","85057,696"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,"684082,217","649880,409","655589,625","705869,329","721707,625","699858,974","653829,796","600388,575","524380,245","7585411,521","497100,323","551771,783","640952,62"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,PARANÁ,"356980,986","320645,34","298572,093","326803,082","336672,025","325832,774","339860,963","305312,363","283624,72","263468,387","3785566,678","304631,928","323162,017"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,SANTA CATARINA,"133683,582","150008,955","141416,933","137808,713","137843,808","134847,58","138586,542","137182,851","127674,374","131618,67","120477,291","1620364,031","129214,732"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,"185325,058","204709,961","260186,416","254347,574","237446,524","228567,431","196078,705","226542,912","223208,484","226640,38","240861,003","198756,934","2682671,382"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"916368,399","64473,59","75499,935","83122,43","74450,027","64489,991","79046,182","86952,944","86756,36","91105,225","81750,033","71614,882","57106,8"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,"126013,91","2110631,789","158996,795","217199,113","206414,796","157023,63","154496,124","195034,313","195547,785","190385,616","189366,109","182332,54","137821,058"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,"141750,85","129191,97","1893488,333","118644,441","158173,71","169196,753","154402,94","155228,83","168109,408","177607,696","181143,341","171813,58","168224,814"
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"16245,51","15032,3","14717,1","193453,356","14774,55","16309,65","17341,1","16387,55","16368,443","16464,5","16082,85","17062,216","16667,587"
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RONDÔNIA,40,5,25,35,"13211,551",0,0,0,0,"2721,551",4696,4385,1304
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAZONAS,"34143,966","46510,241","43188,859","37073,593","31246,294","43930,992","464452,66","44265,691","41575,734","36637,991","29863,759","39646,659","36368,881"
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,881,881,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,PARÁ,"5045,749","4929,857","5442,531","5405,901","6002,57","5519,455","5584,676","5730,83","63784,036","5611,951","4843,07","4485,831","5181,615"
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAPÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,CEARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PARAÍBA,135,260,780,0,0,0,0,0,0,0,115,65,205
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,ALAGOAS,10,10,10,5,56,0,0,"17,5",0,0,"3,5",0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,10,5,5,10,5,10,5,95,15,5,15,5,5
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,350,"1036,2",1350,1034,1575,1497,1485,1235,1120,460,"11425,2",90,193
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,PARANÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,SANTA CATARINA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,496,497,"11762,5","2012,5","1229,5","1040,5",546,"684,2","986,5","1267,6","1424,9","813,4","764,4"
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RONDÔNIA,"776,4","375,5",472,"673,8","392,5","8290,5","606,9","999,9","891,3",780,"811,2","600,5","910,5"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,ACRE,57,29,11,46,44,53,"687,733","75,676",68,"22,7","106,357",77,98
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAZONAS,"9452,266","10566,441","10579,328","9692,041","9719,492","10040,334","11582,738","120478,731","9303,291","9620,181","10301,76","9614,819","10006,04"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,PARÁ,"8371,5","9591,9","9947,6","7232,734","9782,7","6329,8",5199,"6532,7","6982,6","86522,634","5151,5","5881,2","5519,4"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAPÁ,126,125,125,60,135,278,262,198,95,190,1901,170,137
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,MARANHÃO,801,404,592,495,480,811,164,853,690,750,545,715,7300
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PIAUÍ,1625,0,105,150,105,200,205,110,245,145,150,75,135
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,CEARÁ,725,9390,420,855,750,495,895,915,830,860,870,865,910
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,1030,826,10011,665,975,830,1140,780,835,770,825,775,560
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PARAÍBA,0,0,0,30,0,15,0,0,0,0,0,15,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,475,320,295,215,3663,223,230,220,415,165,450,400,255
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,ALAGOAS,0,120,360,120,30,1515,0,15,470,140,250,0,10
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,SERGIPE,125,140,110,140,115,115,1715,155,230,145,85,160,195
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,BAHIA,1430,1560,1100,1125,1110,"1390,014",1825,"17224,046",2090,"1384,032",1495,1125,1590
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,"2578,377","2954,354","2278,206","2839,526","2530,879","3137,412","3086,335","3832,389","3212,985","33751,18","2458,961","2848,756",1993
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,"31335,814","18420,875","25531,671","21565,164","23096,893","23608,661","24907,633","26800,386","20286,519","24257,854","291558,916","26727,924","25019,522"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,SÃO PAULO,"2421,901","2078,852","2804,9","4184,698","4035,4","4207,7",2978,"2738,3",2612,2344,2229,"37016,157","4381,406"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,PARANÁ,608,"577,5","390,5",267,"541,5",455,"405,5",510,488,"400,5",316,"528,5",5488
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,SANTA CATARINA,"53754,732","2913,231","4428,251","5285,09","4117,6","5077,779",4045,4710,"4836,676","4530,555",4707,3753,"5350,55"
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,2699,27715,1954,2204,2287,2200,2039,2178,2135,2035,2068,2520,3396
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,30,360,780,30,0,60,0,90,30,0,90,0,90
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,RONDÔNIA,10,227,156,235,237,246,2251,139,212,208,190,214,177
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,AMAZONAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,PARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,AMAPÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,CEARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PARAÍBA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,0,0,0,0,0,15,0,5,0,0,0,5,5
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,ALAGOAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,"22,5","12,5",5,5,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,"14,159","3,736","1,628","2,8",0,10,0,0,0,"51,813","6,789","8,447","4,254"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,"1529,925","1114,623","1168,329","726,656","591,398","779,956","821,789","780,752","771,129","903,552","1798,055","12081,379","1095,215"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUDESTE,SÃO PAULO,998,1159,909,980,523,"503,653",569,525,588,"605,918",604,1219,"9183,571"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,PARANÁ,"293,838","26,706","21,732","30,555","18,244","31,493","27,755","26,025","20,195",26,20,30,"15,133"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,SANTA CATARINA,70,"432,431",45,25,25,30,40,35,25,15,"51,458",25,"45,973"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,0,0,"213,294","2,5","2,5","2,5",0,0,0,0,0,"171,81","33,984"
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,"257,5",273,102,169,"1810,5",0,65,313,88,130,191,104,118
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,4,3,0,1,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RONDÔNIA,"17252,154","18777,13","18609,4","18369,4779437153","17814,6242266762","18231,2184003075","16840,7316832683","199060,436253967","13027,4","13702,2","15931,1","14440,6","16064,4"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,ACRE,"3016,8","3222,7","3432,3","3802,6","3486,45995014429","3455,66986829987","3117,81213377541","3203,47705193099","37490,9620041506","2439,4","2432,3","3248,443",2633
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAZONAS,"11830,772","11435,623","11842,6","10860,864","11648,19","11014,535953185","11344,1748707878","11252,0109367056","10961,7228543083","130108,743614987","8909,874","8637,483","10370,893"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RORAIMA,"3398,3","3100,6","3134,4","2850,4",2571,"3258,2","4101,91993604808","4004,71012949388","3744,85457473724","3482,12976818304","39393,2144084623","2912,3","2834,4"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,PARÁ,"54787,91","64919,709","57970,573","69914,839","70639,615","70501,77","76425,574","74779,9205319952","75772,0132534506","73748,8626762863","70013,4073977417","821710,907859474","62236,714"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAPÁ,"902,5",907,"1212,5","1009,5","1092,5","1213,5","1371,5","1901,7","1621,55253441572","1220,72043724923","1319,81211498242","1189,18201781593","14961,9671044633"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,TOCANTINS,"318360,208119081","20776,94","21270,04","28668,72",24229,"26902,603","26809,56","28554,25","29655,12","27757,4500079053","28866,7114610134","28529,9300985269","26339,883551635"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,MARANHÃO,"42314,5349563144","460033,872010177","33592,21","29950,86","36423,33","33097,31","37540,45","39045,596","39548,965","42320,95","41301,9295487742","42215,6897217243","42682,0467833642"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PIAUÍ,"22697,3632779212","21524,6211500115","248616,229707029","17170,34","15667,91","20055,15","19294,506","21319,398","21621,9","22417,35","22932,83","21639,0007035031","22275,8605755935"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,CEARÁ,"66689,6793673264","63902,9924326289","66033,1093510008","728756,071599911","57873,685","51335,964","58495,752","52339,219","60459,396","60445,193","60737,972","66760,525","63682,5844489545"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"11114,2883600355","11329,6425673018","11913,1666014888","12093,3978087551","129490,625337581","10279,5","9515,5","10771,5","9305,5",10626,10528,"10563,13",11451
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PARAÍBA,"21233,53","20592,3580324835","19115,5650265774","19193,4208313022","18971,1398253962","226476,543715759","17970,6","16245,869","19107,18","17045,14","19042,82","19160,921",18798
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,"85907,936","96481,513","95261,5449472478","113407,131047748","106426,314367348","106361,387467848","1129643,45083019","83465,757","80053,9","103162,983","83867,42","88728,739","86518,825"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,ALAGOAS,11829,"11877,77","13902,5","13337,3859695581","15842,2357932748","16948,6279343014","16772,5257580181","166417,745455152","13893,2","12310,5",14002,"12297,5","13404,5"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,SERGIPE,"13596,87",12728,"12377,447","13721,399","12831,2227782656","14003,9297276718","14655,9909681468","14469,4579175531","159114,915391637","12736,356","11762,241","13759,201","12472,8"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,BAHIA,"92387,035","96388,761","97592,733","101613,209","107504,739","101511,574582718","107313,095840405","103468,481034255","99893,0402919429","1173744,22874932","85105,147","79691,138","101275,275"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,"176243,143","157621,892","176968,791","180603,6","184283,546","193681,184","188626,163327157","186855,327631311","174968,304987988","165863,878292141","2076982,1812386","146659,757","144606,594"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,25611,"33416,5",29403,"33718,9","33698,6",33514,"37014,743","34946,2005373045","36963,072621431","35118,9191541298","34507,6972382563","398073,173551122","30160,541"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,"112137,267","104032,211","118008,481","105570,784","114517,048","111116,238","111973,908","115654,87","114017,595097057","114415,349897592","111620,956857164","117020,077657699","1350084,78650951"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,"4666312,52375667","318133,871","328917,179","397082,263","354551,151","403256,289","402907,117","405667,551","435621,237","419039,191477637","420345,538663521","396367,513714813","384423,621900698"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,PARANÁ,"124624,056094254","1509632,33731335","107962,368","110883,004","130676,067","112246,299","125420,262","126479,813","142331,625","136774,708","132104,107562419","130932,192005615","129197,835651058"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,SANTA CATARINA,"71679,9669522869","68235,5874895912","810610,946068834","62851,276","60053,849","72776,899","60449,305","67101,23","66035,236","69406,684","72891,352","68673,457044826","70456,1035821304"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,"79055,7166486154","82071,664186147","78637,6522642325","912130,551669525","67626,464","64572,771","83846,944","72241,202","76276,17","76103,848","77313,958","78897,58","75486,5815705299"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"39173,8802902986","37885,0443284261","33270,9418979241","29570,2099360516","418059,1004527","29993,763","36622,771","37584,92","28553,455","31120,58","33895,423","40679,912","39708,2"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,"50202,84","47978,367069194","50090,1618747951","46206,8178303143","41604,4966359153","531836,344410219",37729,"39651,845","43539,235","35671,411","42229,018","46755,28","50177,872"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,"76212,627","76325,671","71891,2410141579","76621,516284311","68953,4890681885","58155,0373383416","793162,179704999","50210,679","55385,201","62743,33","57852,024","67766,25","71045,114"
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"16919,6","16285,4","18070,8","16891,5917804703","17118,0085476575","16278,7595339077","17050,126301095","198590,52816313","14653,4","14694,2",18133,"15306,742","17188,9"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RONDÔNIA,"51043,1276607545","52704,7849437153","58328,899019274","55303,999019274","54399,4384340783","53888,7604340783","55838,3277170391","48618,9384340783","622492,176380868","41856,6703777936","47893,7323022349","55404,7276607545","47210,7703777936"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,ACRE,"8579,01811383312","9615,28903198871","10164,1599501443","10240,9035729109","10347,1035729109","10878,3581636888","11003,5751636888","9448,83108184442","8646,58316368883","112885,003451587","7720,41811383312","7721,2744910665","8519,48903198871"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAZONAS,"36441,0280355823","34188,9001179796","38489,4840355823","36817,625953185","36000,344576781","26586,160576781","18140,6641647946","31045,8331647946","27108,7540823973","24199,2121647946","339954,718485035","15090,1761179796","15846,5354943837"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RORAIMA,"6262,73083932518","6625,54174260228","6248,16354915647","7189,94174260228","4898,11993604808","3431,35264587937","6236,35264587938","7247,84361310839","8803,20761310839","8741,1658065542","8671,94261310839","80014,5262965289","5658,16354915647"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,PARÁ,"90353,8350890843","83899,4796712674","103996,41781054","92866,6050890843","114341,19781054","109010,270531995","100563,073949812","119649,971949812","110407,091557089","113703,331557089","113364,431278545","103153,836557089","1255309,54285195"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAPÁ,"94906,0698785729","8236,92572874871","6814,85258299897","8009,86363158222","7312,81072874871","8727,18363158221","8270,62153441572","8099,15468016546","8512,15468016546","7971,17319433299","8105,95919433299","7939,0490971665","6906,32119433299"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,TOCANTINS,"48295,4260937837","604981,265086958","39138,679101689","41313,1972813512","57554,1545547972","47545,139101689","51181,0185547972","50316,1900079053","51619,4318282431","54817,0218282431","52605,3740937837","55047,3280937837","55548,3045468919"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,MARANHÃO,"75001,4928270499","73772,7686540997","845349,996036516","67159,1572028739","58409,6579622991","71548,236375824","66890,6612028739","69166,955375824","71007,9435487742","70163,230789349","74075,862789349","72332,9726540997","75821,0566540997"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PIAUÍ,"22658,3542558193","23851,9591279097","22716,4642558193","267110,460738534","20342,0409593224","17467,4427674579","22677,2988314128","22753,6909593224","22511,2988314128","23134,3067035031","22976,3948953676","23601,7848953676","22419,4242558193"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,CEARÁ,"22848,8051632562","22848,2761632562","22657,2290816281","22082,1281632562","266251,7729385","23706,4366122107","21138,8744897686","22156,6055305826","18177,1756122107","22461,2355305826","22100,9454489545","22216,2305713966","23857,8305713966"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"26370,0555491361","26443,9475854675","32080,6285854675","26267,8977927337","25197,1685854675","313701,806960391","25547,665945503","23607,5327564024","30657,7571527693","22856,665945503","25405,5771527693","24852,5883600355","24414,3215491361"
